	Quality	ID1	ID2	String1	String2
3621	1	2672867	2672777	women are women are turning surgery quest perfection	women express concern society people are turning surgery quest perfection
3622	1	338234	338113	districts are redrawn state legislatures years reflect population changes recorded U.S. census	redistricting is done years population changes census
3623	1	282228	282273	area lawmakers said Democrats entice Republicans support tax hike	lawmakers revealed be Democrats entice Republicans support tax hike
3624	1	367061	366887	Collins assistants consult state police investigation determine laws were violated said Friday	Jeffrey Collins said assistants consult state police investigation determine laws were broken
3625	0	701234	701403	Sirius carries National Public Radio does include shows Things Considered Morning Edition	Sirius began carrying National Public Radio deal XM does include shows Things Considered Morning Edition
3626	0	779429	779490	unemployment rate rose tenth percentage point % level July	unemployment rate is predicted have ticked percentage point %
3627	1	1465258	1465081	Administration Commissioner Mark McClellan said Kraft initiative start trend	Mark McClellan said Kraft start trend
3628	0	2486132	2486071	had been barred grounds headscarf violate state neutrality religion	school had argued violated state neutrality religion
3629	0	2606133	2605961	admitting denying S.E.C.'s allegations Mr. Markovitz agreed ban associating	has agreed lifetime ban association
3630	1	1386965	1387020	time Internet access sign phone call	time Internet access sign phone making call
3631	1	489508	489322	reports said attackers fired mosque city miles Baghdad	Centcom statement said gunmen appeared have fired mosque city km miles Baghdad
3632	0	2342384	2342230	Nasdaq Composite Index IXIC rose points percent	Nasdaq composite index dropped percent Standard Poor fell percent
3633	0	1077010	1077133	Paul Durousseau was charged Tuesday counts murder Feb. killings	Paul Durousseau was charged Tuesday murder Jacksonville slayings December February Georgia killing
3634	1	3083706	3083626	Dan Powers president strategy IBM Corp. says he's worried shelf PC clusters threatening sales supercomputers	Dan Powers IBM president strategy says he's worried shelf PC clusters threatening supercomputer sales
3635	0	1136838	1136879	Britain has said oppose articles calling coordination policy uphold right veto	Britain has said wants haggle articles draft coordination policy
3636	1	54142	53641	Monday p.m. CST hospital officials Chicago notice increase people complaining symptoms	time hospital officials Chicago notice increase people complaining symptoms
3637	1	3034823	3034600	people were found shot death highway Tuesday morning others were wounded dispute involving immigrant smuggling officials said	people were found shot death highway Tuesday others were wounded dispute involved immigrant smugglers officials said
3638	1	1814411	1814474	subjects were given squirt nose rhinovirus germ causes colds	assessment volunteer received squirt nose rhinovirus germ causes colds
3639	1	1015249	1015204	Wal Mart Stores Inc. Kohl's Corp. Family Dollar Stores Inc. Big Lots Inc. were merchants posting May sales fell Wall Street expectations	Wal Mart Kohl's Corp. Family Dollar Stores Inc. Big Lots Inc. posted May sales fell Wall Street expectations
3640	0	2634517	2634420	Horn remained condition Monday hospital said	illusionist remained condition Monday wound neck
3641	0	3049126	3049112	news sent Cisco shares tear hours trading	Cisco shares gained hours trading
3642	1	2716850	2716882	be handset ship version Microsoft operator said	company be handset ship version Microsoft software
3643	0	753928	753890	patch fixes vulnerability results IE does implement block dialog box	vulnerability is result IE implementing block dialog box
3644	1	1279586	1279614	Analysts surveyed Reuters Research had been looking revenue loss cents share	Analysts surveyed First Call were expecting sales loss cents share
3645	1	962062	962035	PeopleSoft CEO	Conway called move behaviour company history behaviour
3646	1	3223071	3223018	Hernandez has been treated breast cancer Moore suffers non-Hodgkin lymphoma	Hernandez had breast cancer Moore is being treated lymphoma
3647	1	3022833	3023029	Peterson fertilizer salesman is charged murder deaths year wife baby boy was carrying	Peterson is charged murder deaths year wife son
3648	1	1383244	1383329	ruling yesterday Court Appeals ordered Legislature Gov. George Pataki fix funding system July	ruling schools Court Appeals ordered Legislature Gov. George Pataki fix funding system July
3649	1	1268481	1268446	Dealers said currency momentum pick speed break	Dealers said currency momentum dollar pick speed broke
3650	1	2066963	2067124	House limit increases troops serving Iraq Afghanistan supporting nation war efforts bases combat zone	House limit increases troops combat zones troops supporting war efforts bases combat zone
3651	1	810876	810916	attack groups took place Erez border crossing Israel Gaza	attack took place cover fog Erez crossing border Israel Gaza Strip
3652	1	201839	201917	attends football training hours day accelerate healing process has lost kilograms October	Mr Hughes trains hours day accelerate healing process has lost kilos October
3653	1	2742219	2742206	chip features system	features Nvidia PowerMizer system
3654	0	751520	751373	SPOT products run Microsoft operating system company DirectBand radio technology developed SCA Data Systems	DirectBand network was developed assistance SCA Data Systems
3655	1	2502838	2502910	Monday suicide bomber blew compound killing security guard	Monday suicide car bomber blew compound Baghdad killing security guard
3656	1	1914694	1914703	company claims 's sale date	company claimed is sale Xserves Apple retailer
3657	1	1430920	1430791	July weekend approaching state parks Recreation Area Union Township be	July weekend approaching state parks Parvin State Park Salem County be
3658	1	1726893	1726944	recession is considered others World War averaged months	recession was others averaging months occurred World War
3659	1	1861053	1860658	candidates were address forum night	candidates have arranged address group Associated Press
3660	0	1305396	1305775	Barbini's comments came Tuesday day Ministerial Conference Expo Agricultural Science Technology	Ann Veneman kicks Ministerial Conference Expo Agricultural Science Technology Monday
3661	1	1245660	1245555	coast Turkey officials gathered port Ceyhan ceremony launching shipment	Turkey officials gathered Mediterranean port Ceyhan ceremony launching shipment
3662	0	218848	218851	replaces Ron Dittemore announced resignation April	Dittemore announced plans resign April
3663	0	1996296	1996327	opposition parties have welcomed cabinet decision treatment said Manto Tshabalala Msimang was preside rollout plan	Manto Tshabalala
3664	1	915791	915664	're deliver vaccine people time do said Dr. David Fleming Centers Disease Control Prevention	're deliver vaccine people time do said Dr. David Fleming CDC deputy director Public Health Science
3665	1	36690	36507	pc taking drug have contracted ILD result said	AstraZeneca says pc people taking drug have suffered consequences
3666	0	471789	471569	Don Nelson declared Nowitzki's status	Coach Don Nelson declared Nowitzki team morning shootaround
3667	1	3052778	3052804	Rescue workers arriving February fire nightclub met scene people trapped club doorway screamed help	Rescue workers arriving February nightclub fire met scene people trapped club doorway screamed help rescue tapes released Thursday show
3668	1	3181118	3181443	Detectives told Deasean father Stelly Chisolm college student mother Kimberly Hill arrest Perry was apprehended	arrest detectives told Deasean father Stelly Chisolm college student mother Kimberly Hill assistant development
3669	1	1688201	1688150	fares rose percent May tickets trains rose percent May	fares rose percent May increases took effect May trains
