	Quality	ID1	ID2	String1	String2
3836	1	1245664	1245881	barrels,bought was be loaded,Cepsa SA tanker Sandra Tapias	tanker Sandra Tapias,was be loaded bought,barrels afternoon Cepsa SA
3837	0	1431345	1431763	,caused misnaming,stir mayor Miami Manny Diaz	,greeted,mayor Miami Manny Diaz Alex
3838	1	1051647	1051745	Lloyds TSB,confirmed was considering,Tuesday options sale New Zealand subsidiary	Lloyds TSB yesterday,confirmed had received,bids New Zealand operation
3839	1	2691044	2691264	economists,had expected anticipating,report month job losses months	economists,had been expecting see,report month job losses months September
3840	1	2343280	2343315	reading August July,is seen began,survey August	,is was created,reading index August
3841	1	3001417	3001446	Frank McCloskey,died,afternoon home battle bladder cancer	McCloskey,died,Sunday afternoon home year battle bladder cancer
3842	1	1091308	1091292	bond bulls,focus has done dispel,fact Fed nothing market expectations easing speeches press	bond bulls,take has done dispel,comfort fact Fed nothing market expectations easing speeches press
3843	1	114363	114587	,drove,run groundout Franklin	,drove,run inning groundout
3844	1	356757	356716	series raids police official,arrested linked said,suspects Saturday group	police government official,have arrested linked said,suspects group
3845	1	2697641	2697724	Novelist Michael Peterson,was convicted murdering found,Friday wife pool blood bottom staircase home	jury,convicted bludgeoning,novelist Michael Peterson Friday wife years stairwell home
3846	0	2797312	2797224	President Bush Saturday,became address,president session Philippine National Congress Dwight Eisenhower	success Bush,requires said,assistance speech session Philippine Congress U.S. president Dwight Eisenhower
3847	1	98413	98644	forces,have overthrown moved started patrol,government Saddam Hussein palaces streets capital	forces,have defeated moved started patrol,Saddam military palaces Baghdad
3848	1	1632002	1631786	father Dadollah Bijani,went said,operations will	Reuters,went quoted saying,operation will father Mr Dadollah Bijani
3849	1	222989	223008	yield note,dropped,basis points percent	yield percent note,maturing fell,basis points percent
3850	1	2862391	2862245	Klebold,Imagine said,someone brain	,Imagine said do,bullet someone brain
3851	1	2464233	2464268	per cent advertisers,do advertise said,Spanish	percent advertisers,do advertise,Spanish
3852	1	201901	201831	,had seen,mechanic Java television	Mr Hughes,had seen face,Amrozi's images mechanic east Java television
3853	1	3214661	3214345	part agreement prosecutors,extradite agreed seek,friends Canada death penalty	part agreement prosecutors,extradite agreed seek,Canada death penalty
3854	1	3434600	3434628	MySQL AB Tuesday,announced had ported,database operating system processor	company,updated run equipped,MySQL software ability operating system Linux servers Intel processor
3855	0	698947	698931	.IXIC,edged,points percent	.SPX Standard Poor,added,points percent
3856	1	2924601	2924957	question,has be penetrated is rescue,visits years children torture starvation	question Ryan,has be penetrated is rescue said,visits years children torture starvation interview
3857	1	299230	299131	Cindy Cohn director Electronic Frontier Foundation,said gives,portion DMCA leeway copyright holders	Cindy Cohn director Electronic Frontier Foundation,said hands,Monday section power copyright holders
3858	1	1771134	1771094	S3C2440 CPU,supports,operating systems Microsoft Windows CE Pocket PC Palm OS Symbian Linux	,supports,operating systems
3859	1	2265273	2265154	transaction,expand,revenue Callebaut business percent sales	transaction,expand,Callebaut sales revenues business percent
3860	1	3167210	3167144	officials County Fla. Limbaugh,owns said is,mansion drug use investigation	source County Limbaugh,owns said is,oceanfront mansion week Limbaugh drug use investigation
3861	1	1530576	1530531	Ron Wilson D- Houston,joined voting,committee Republicans map	Ron Wilson Houston Democrat,joined approving,Republicans bill Saturday
3862	1	2690103	2690016	State unemployment month,stood,percent August	unemployment rate,fell,percent August
3863	0	2776997	2776959	chains,have replaced keep,workers employees stores	supermarket chains,have used keep,managers replacement workers hours stores
3864	1	2833095	2833505	Government workers officials,trapped dialed tried make said,downtown office tower way smoke staircases hallways	people officials,trapped dialed escaping said,building Chicago Loop business district help smoke staircases hallways
3865	0	196097	195724	distance chambers conference tax writers,promises be,	conference tax writers,promises be,principals Republicans
3866	1	2874983	2874972	contributions,commercialize create improve stimulate,technologies jobs productivity nation growth development	contributions,commercialise create improve stimulate said,technologies jobs productivity nation growth development
3867	0	1589051	1588829	Oak Brook McDonalds,is expected launch,restaurants year end	goal company,is offer,service restaurants year end
3868	1	1831453	1831491	revenues measure analysts,watch decreased,percent	License sales measure demand,fell,percent
3869	1	2359415	2359452	dividend company calendar year,is,Nov. shareholders record close business Oct.	statement Microsoft,said is,dividend Nov. shareholders record Oct.
3870	0	1757141	1756840	Mr. Hampton,had been living,residence AIDS patients Hospital	Hampton Tipograph,died said,Hospital
3871	0	1567124	1567171	state,suffering is operating,nation credit rating time money	Davis administration,says is operating,state time money
3872	1	713224	713249	Testing swimsuit state police lab Virginia Conte,had been determine belonged said,Bish	Testing lab Virginia Conte,has been determine belonged said,swimsuit Bish yesterday
3873	1	430913	430721	tax bill dividends capital gains,be taxed,per cent end	compromise,be taxed,percent
3874	1	1499006	1499172	,topped sit developed tinkered built,ATM Orville Wright airplane wing cars toys	laboratory Orville Wright,was developed tinkered built,airplane wing cars toys
3875	0	1640087	1639841	Shares GE,were slipping,cents % Instinet premarket trading	Shares GE,were,cents close trading New York
3876	1	2380695	2380822	King writer master horror story e-book pioneer,is receiving,year medal Distinguished Contributions American Letters	Stephen King master horror story e-book pioneer,is receiving,year medal Distinguished Contributions American Letters National Book Foundation
3877	1	813531	813243	bishop Episcopal Church Frank T. Griswold,declined comment,spokesman development Saturday	bishop Episcopal church Frank Griswold,declined comment,Saturday development
3878	1	3050741	3050597	stock IAC,closed,yesterday percent	shares InterActiveCorp,closed,percent Nasdaq Stock Market
3879	1	2049268	2049336	Memories,live,US involvement Africa debacle Somalia years	Memories,live,debacle Somalia decade U.S. involvement Africa
3880	1	2303745	2303559	,faces convicted,years prison fine	Parson,convicted faces,years prison fine
3881	0	2332152	2332298	p.m. EDT Henri,had reaching,winds mph gusts	p.m. Friday Henri,was becoming had,winds mph gusts
3882	0	200007	199991	publisher Arthur Ochs Sulzberger Jr.,'s said has controlled,eye paper	Arthur Sulzberger publisher newspaper,'s said,eye scandal
3883	1	735679	735698	industry,is working get told,FDA answers speculation Reuters Health	Companies Jarman,are working try get said,FDA academics answers speculation
3884	1	1143990	1144182	,have been had certified,time Texas history comptroller budget	Strayhorn,said was had certified,time Texas history comptroller appropriations act
3885	0	1480772	1481197	Sales Ford,fell rose,percent sales DaimlerChrysler	Truck sales automaker world,dropped,percent car sales
3886	1	2291870	2292062	rate survival brain damage Dr Leo Bossaert director European Resuscitation Council,is said,per cent	rate survival brain damage Bossaert professor University Hospital Antwerp Belgium,is said,percent
3887	1	2577517	2577531	producer marketer,said was discovered received,reporting subpoena U.S. Commission	producer marketer,said was discovered,reporting response subpoena U.S. Commission CFTC
3888	0	3444261	3444335	Ronnie Biggs,was fighting,life night heart attack	Ronnie Biggs,was being treated,jail tonight hospital pneumonia
3889	1	3267026	3266930	steel tariffs U.S. president,imposed end planned,March midnight	U.S. steel tariffs Bush,imposed were end planned,March midnight Thursday GMT
3890	1	2288200	2288297	officials Monday,signed,agreement cooperation sector	talks energy ministers,signed,agreement cooperation industry
3891	0	1910368	1910629	judge,stayed have prevented selling,injunction RIM Blackberry device services United States	NTP,said seek preventing selling,injunction RIM BlackBerry United States
3892	1	684554	684840	Imam Samudra,is accused being killed,field commander attacks people tourists	Imam Samudra,is charged playing killed,role planning execution attacks people tourists
3893	1	119089	119131	,is,movement trend source support business applications	,is,movement trend support vendors
3894	1	3153729	3153788	fiancee Dusenbery Jessica Wheat,said was considering settling making,Fort Campbell Army career	Jessica,,
3895	1	126723	126748	Jack Ferry company spokesman,said is comment,search progress status	Jack Ferry,said is declined,search comment status
3896	0	919945	919979	speakers summary Fed U.S. conditions,help firm,expectations	GMT Federal Reserve,issues,summary U.S. conditions
3897	0	1253232	1252575	U.N. Office Humanitarian Coordinator Iraq week,reported have tripled,cases diarrhea Baghdad	Children,get drinking,water
3898	0	1140118	1140237	Billy Hodge,is engrossed,series books	series,stands,class
3899	1	1819331	1819007	Mr Eddington,warned was,yesterday future airline hands negotiators	future BA Eddington,is told,hands negotiators television Sunday
3900	1	1587317	1587467	,Selling writes,finish chapter administration city schools	chapter administration schools city,Selling writes said,Finish
3901	1	921225	921296	SIA,said were expect rise followed,chip sales percent year	SIA,forecast rise followed,chip sales year percent increase
3902	1	3022894	3023029	Peterson,has been charged,counts murder deaths wife son	Peterson,is charged,murder deaths year wife son
3903	1	129774	130001	U.S. stocks,fell led said be,Cisco Systems Inc. computer shares sales quarter	U.S. stocks,fell forecast be,Cisco Systems Inc. world maker networking equipment sales quarter
3904	1	2163103	2162889	Mr. Dewhurst,has called give,cooling period sessions Democrats time home	Mr. Dewhurst,has suggested give go,cooling off period senators time
